side,entry_price,exit_price,pnl,balance,prob_up_entry
SHORT,96926.63,96959.99,-0.138953344080526,403.58644740399023,0.0004219539987388998
SHORT,96600.0,97404.01,-3.3590842606343694,400.2273631433559,0.0008490223553963006
SHORT,97267.18,97632.91,-1.5048771180826284,398.72248602527327,0.0002808694844134152
SHORT,97436.0,96506.8,3.802423478125976,402.5249095033993,0.0012704820837825537
SHORT,96441.6,96475.0,-0.13940386697660792,402.38550563642264,0.00027663775836117566
SHORT,95173.78,96400.01,-5.184381439683782,397.2011241967389,0.002681967569515109
SHORT,95831.64,96946.65,-4.621471838430455,392.5796523583084,0.003246414242312312
SHORT,96474.01,96382.14,0.3738446516544314,392.95349700996286,0.0006430577486753464
SHORT,96974.49,97735.32,-3.0829840830314152,389.87051292693144,0.00036738914786837995
SHORT,96852.54,96254.38,2.407835106981906,392.27834803391335,0.0005429174634627998
SHORT,96390.23,96079.68,1.2638422066420292,393.5421902405554,0.0003652554005384445
SHORT,94520.37,95542.0,-4.25362816306645,389.28856207748896,0.013639510609209538
SHORT,95628.91,95816.18,-0.7623434066146703,388.5262186708743,0.01549694687128067
SHORT,95363.45,96986.14,-6.611103203324143,381.91511546755015,0.004334410652518272
SHORT,95981.17,96270.05,-1.149471699045417,380.76564376850473,0.0003130041004624218
SHORT,95868.43,96489.07,-2.465028259547921,378.3006155089568,0.0007535136537626386
SHORT,96424.39,97129.98,-2.768232511473115,375.5323829974837,0.0003852964728139341
SHORT,96428.01,97658.7,-4.792839222039036,370.73954377544464,0.0008326461538672447
SHORT,95536.83,94444.0,4.240828334204924,374.9803721096496,0.0010739859426394105
SHORT,94225.49,95159.77,-3.718066757250114,371.26230535239944,0.002462507924064994
SHORT,95159.1,95671.74,-2.00005998602187,369.26224536637756,0.0029229007195681334
SHORT,95584.0,95870.68,-1.1075085840897108,368.15473678228784,0.000423606630647555
SHORT,95670.54,96401.68,-2.813537524205466,365.3411992580824,0.0006394454976543784
SHORT,97600.6,98587.99,-3.6960248885297835,361.6451743695526,0.0009972056141123176
SHORT,97132.08,95823.53,4.872033965722534,366.51720833527514,0.0022793456446379423
SHORT,95800.58,96529.99,-2.790602279566936,363.7266060557082,0.0007402749033644795
SHORT,94674.44,94949.86,-1.0581270070344535,362.66847904867376,0.0017169382190331817
SHORT,95118.06,91857.29,12.43274407013281,375.10122311880656,0.0016098100459203124
SHORT,91727.1,89841.17,7.712166303267494,382.81338942207407,0.02776002325117588
SHORT,89659.24,88848.86,3.460037298106299,386.27342672018034,0.08749862015247345
SHORT,89239.39,87278.01,8.489849310942544,394.76327603112287,0.11010441929101944
SHORT,87460.0,87947.25,-2.199272881844996,392.5640031492779,0.2120772749185562
SHORT,87834.6,88680.59,-3.7810295831511964,388.78297356612666,0.1353078931570053
SHORT,88258.47,88821.0,-2.4779727783650802,386.30500078776157,0.12654085457324982
SHORT,88987.38,88848.58,0.6025476209024511,386.907548408664,0.06422997266054153
SHORT,88679.25,89098.74,-1.8302347785074102,385.0773136301566,0.01931474544107914
SHORT,89023.15,89149.38,-0.5460187524204548,384.5312948777361,0.015006217174232006
SHORT,89115.98,86716.99,10.35152989507317,394.8828247728093,0.021069856360554695
SHORT,87621.22,88341.59,-3.246493720146656,391.6363310526626,0.12045235186815262
SHORT,87684.33,84148.05,15.794563575668505,407.43089462833115,0.18824933469295502
SHORT,84385.89,84610.86,-1.0861973294887974,406.34469729884233,0.32155120372772217
SHORT,84879.47,84678.24,0.9633512489821687,407.3080485478245,0.3058969974517822
SHORT,84742.39,84971.52,-1.1012964487285,406.20675209909604,0.14748618006706238
SHORT,85226.32,85543.4,-1.5112706609363866,404.6954814381597,0.16599363088607788
SHORT,85320.76,86103.75,-3.713897004800109,400.98158443335956,0.16167861223220825
SHORT,86411.53,87013.46,-2.793178701013323,398.1884057323462,0.057840149849653244
SHORT,86765.56,85672.07,5.018293430991058,403.20669916333725,0.04629506915807724
SHORT,85770.01,83824.11,9.147718601197948,412.3544177645352,0.24733756482601166
SHORT,83943.39,84716.34,-3.7969558676519366,408.55746189688324,0.34166228771209717
SHORT,84552.05,82448.02,10.16672164134282,418.72418353822604,0.2205234318971634
SHORT,80074.41,80805.5,-3.8230074170132715,414.90117612121276,0.2895463705062866
SHORT,80419.19,80616.67,-1.0188449331610387,413.8823311880517,0.15822574496269226
SHORT,80779.61,81501.42,-3.698265013594942,410.18406617445675,0.1937912255525589
SHORT,81512.42,82332.8,-4.128288722236444,406.0557774522203,0.3281077742576599
SHORT,82105.05,83312.51,-5.971570677351224,400.0842067748691,0.2778167426586151
SHORT,83601.62,84675.62,-5.13973817823399,394.9444685966351,0.25492170453071594
SHORT,85197.42,86431.07,-5.718755845942801,389.2257127506923,0.11358381062746048
SHORT,89278.88,90436.46,-5.046657177665644,384.1790555730267,0.09149599075317383
SHORT,89377.36,86074.0,14.199140867639334,398.37819644066604,0.06673373281955719
SHORT,86394.49,86119.99,1.265761449867492,399.64395789053356,0.23293408751487732
SHORT,86408.0,83936.41,11.43130277153343,411.07526066206697,0.2458369880914688
SHORT,84022.73,84202.63,-0.8801480193884389,410.1951126426785,0.32337063550949097
SHORT,84150.95,83893.09,1.2569425745762977,411.4520552172548,0.3023417294025421
SHORT,84042.41,83241.0,3.923516609907547,415.37557182716233,0.2568866014480591
SHORT,84091.16,82985.06,5.463676800248956,420.8392486274113,0.16372281312942505
SHORT,82916.32,82896.7,0.09958071050516978,420.93882933791645,0.34921789169311523
SHORT,83555.37,84738.5,-5.960423096140542,414.97840624177593,0.3031263053417206
SHORT,85220.23,85980.55,-3.7023648238657456,411.27604141791016,0.267787903547287
SHORT,85382.0,86764.24,-6.658103528723731,404.6179378891864,0.22498850524425507
SHORT,86594.09,87276.66,-3.189363914616163,401.42857397457027,0.08453338593244553
SHORT,89569.13,90650.0,-4.844214773012634,396.5843592015576,0.026776880025863647
SHORT,89316.02,89216.53,0.4417592487547599,397.02611845031237,0.08620249480009079
SHORT,89019.12,89688.77,-2.986645343385273,394.0394731069271,0.04648987576365471
SHORT,89240.58,89939.0,-3.083855447906513,390.9556176590206,0.06422673165798187
SHORT,87037.48,86505.07,2.3914833057877325,393.34710096480836,0.04628283903002739
SHORT,87119.31,88715.36,-7.206228337837852,386.1408726269705,0.1844414621591568
SHORT,88263.85,87698.81,2.4719637617115766,388.61283638868207,0.18708942830562592
SHORT,87636.41,88368.52,-3.2464513739040233,385.366385014778,0.1007830798625946
SHORT,88221.21,88541.0,-1.3969012243639913,383.969483790414,0.04835411533713341
SHORT,88453.39,89273.61,-3.5605130565891896,380.40897073382484,0.031931765377521515
SHORT,88455.99,89448.66,-4.269022063721655,376.1399486701032,0.05166441947221756
SHORT,88520.39,87973.73,2.3228621602322144,378.4628108303354,0.12719334661960602
SHORT,87685.99,88589.33,-3.8989192633335783,374.5638915670018,0.16436459124088287
SHORT,88433.19,87181.93,5.299784107778174,379.86367567478,0.07255525887012482
SHORT,86293.47,86829.09,-2.357798127308177,377.5058775474718,0.19605706632137299
SHORT,86745.15,86682.92,0.2708184925586935,377.7766960400305,0.22519603371620178
SHORT,86801.75,86432.08,1.608869766163898,379.3855658061944,0.22211550176143646
SHORT,86444.53,86537.86,-0.40960434230705534,378.97596146388736,0.09709752351045609
SHORT,85792.01,86500.0,-3.127461298048835,375.8485001658385,0.14061681926250458
SHORT,84418.51,83746.79,2.990635045932424,378.83913521177095,0.2628796100616455
SHORT,83516.86,82996.61,2.3598954761221,381.19903068789307,0.3298325836658478
SHORT,83175.73,81292.0,8.633240129995919,389.83227081788897,0.246682271361351
SHORT,81690.53,82430.77,-3.5324711462912126,386.2997996715978,0.3091522455215454
SHORT,82198.12,82498.57,-1.4120003573237052,384.8877993142741,0.28256869316101074
SHORT,82349.35,83238.89,-4.1575688575807614,380.73023045669333,0.32447293400764465
SHORT,82762.76,82601.86,0.7401818653761573,381.4704123220695,0.3022904694080353
SHORT,82531.89,83582.0,-4.8537104225230925,376.6167018995464,0.33803698420524597
SHORT,83170.47,78587.41,20.753242608917926,397.3699445084643,0.298924058675766
SHORT,79304.98,77673.6,8.174283381349065,405.5442278898134,0.33280378580093384
SHORT,77744.13,78947.02,-6.2747514993913205,399.2694763904221,0.33952122926712036
SHORT,79130.66,79801.53,-3.3850079555262385,395.88446843489584,0.3206731975078583
SHORT,80097.75,80421.6,-1.6006340390665699,394.2838343958293,0.255214661359787
SHORT,80411.64,80811.51,-1.9606897317335976,392.32314466409565,0.25473785400390625
SHORT,80940.0,81699.32,-3.6804893773949345,388.6426552867007,0.22627036273479462
SHORT,81460.39,81448.98,0.05443642851234326,388.69709171521305,0.18546083569526672
SHORT,81225.68,81487.27,-1.251811892763305,387.4452798224497,0.166858971118927
SHORT,81386.8,82433.76,-4.984097054594944,382.4611827678548,0.3445160984992981
SHORT,81811.05,82447.79,-2.9767168801231825,379.4844658877316,0.3060830533504486
SHORT,82517.99,80730.3,8.221244662198357,387.7057105499299,0.34164461493492126
SHORT,81068.28,81819.18,-3.591148326471733,384.11456222345817,0.3026115298271179
SHORT,81603.08,82226.98,-2.936765075181121,381.177797148277,0.2591111660003662
SHORT,81813.36,82466.72,-3.0440789321548243,378.1337182161222,0.29033997654914856
SHORT,82888.5,84149.15,-5.75103026196825,372.38268795415394,0.3266785740852356
SHORT,83634.53,82743.46,3.9674885690791206,376.3501765232331,0.2972129285335541
SHORT,82890.01,83675.65,-3.5670854990090235,372.78309102422406,0.303940087556839
SHORT,83305.59,83567.87,-1.173673328690575,371.60941769553347,0.20977437496185303
SHORT,83194.29,83531.06,-1.5042727523406614,370.1051449431928,0.24079012870788574
SHORT,83239.32,83925.09,-3.049123962661968,367.05602098053083,0.2798224091529846
SHORT,82941.79,82112.35,3.670658012590358,370.7266789931212,0.23964086174964905
SHORT,81889.38,82584.38,-3.1463791996009443,367.5802997935202,0.33454257249832153
SHORT,82598.7,83241.99,-2.862765770577242,364.71753402294297,0.22452814877033234
SHORT,84691.76,84497.43,0.8368648660351266,365.5543988889781,0.28778794407844543
SHORT,84547.54,84775.07,-0.9837612351490594,364.570637653829,0.16395249962806702
SHORT,83629.02,84295.1,-2.903695515366103,361.6669421384629,0.2815074026584625
SHORT,84101.66,84499.99,-1.71296016109568,359.9539819773672,0.19346347451210022
SHORT,86485.97,87103.8,-2.5714039940244318,357.3825779833428,0.08416373282670975
SHORT,86841.31,86920.0,-0.3238370662707634,357.05874091707204,0.12705059349536896
SHORT,87058.13,87354.81,-1.2167983306702521,355.8419425864018,0.06288401037454605
SHORT,86383.83,87055.72,-2.767724501268078,353.0742180851337,0.08191726356744766
SHORT,86865.97,87633.34,-3.1190414696570614,349.9551766154766,0.12228626757860184
SHORT,85260.44,84315.36,3.8791218801563376,353.83429849563294,0.1524999588727951
SHORT,82851.95,82543.26,1.3183167035008643,355.1526151991338,0.3206264078617096
SHORT,82343.64,83042.46,-3.014048814862439,352.1385663842713,0.3435424864292145
SHORT,82528.01,82172.36,1.5175221253313087,353.6560885096026,0.3087017238140106
SHORT,81695.99,82184.71,-2.1156338710922418,351.54045463851037,0.34943756461143494
SHORT,82186.95,82174.16,0.054707011451626965,351.595161649962,0.32458382844924927
SHORT,82122.21,82768.74,-2.7680309609489293,348.8271306890131,0.29292961955070496
SHORT,82553.8,83338.48,-3.3156277834460943,345.511502905567,0.22991913557052612
SHORT,82680.34,83350.0,-2.7984310784854296,342.7130718270816,0.33076828718185425
SHORT,82431.32,83100.0,-2.780076515447398,339.9329953116342,0.34531110525131226
SHORT,82796.1,83507.99,-2.9227813874373347,337.0102139241969,0.2959389388561249
SHORT,84549.91,83224.17,5.284309835549985,342.2945237597469,0.2966793179512024
SHORT,83355.64,83687.99,-1.3647736970354218,340.92975006271143,0.27468666434288025
SHORT,83679.99,82149.36,6.236106186658133,347.16585624936954,0.17014141380786896
SHORT,82100.0,82363.99,-1.1163010279083176,346.0495552214612,0.29823943972587585
SHORT,82509.43,83213.09,-2.9511927306628527,343.09836249079837,0.3080938160419464
SHORT,83084.65,83522.84,-1.809507188871155,341.2888553019272,0.14406174421310425
SHORT,82924.0,82680.45,1.0023744719114471,342.2912297738386,0.3225204646587372
SHORT,83335.99,83530.64,-0.7994983664977883,341.4917314073408,0.1671355962753296
SHORT,83212.01,83486.02,-1.1245029332055387,340.3672284741353,0.33218228816986084
SHORT,83511.15,84189.94,-2.766551185272402,337.60067728886287,0.19672664999961853
SHORT,79325.99,78328.71,4.244288705966794,341.84496599482964,0.34468334913253784
SHORT,78319.99,78860.0,-2.356993407262495,339.4879725875671,0.29040324687957764
SHORT,78709.39,75527.89,13.72239048971584,353.210363077283,0.3428451120853424
SHORT,76280.0,76978.32,-3.2335325215538773,349.9768305557291,0.27331966161727905
SHORT,77241.09,77438.14,-0.8928270491911393,349.084003506538,0.283893883228302
SHORT,76942.0,78365.47,-6.458249154836802,342.62575435170123,0.30908045172691345
SHORT,79564.86,79033.11,2.2898456036561496,344.9155999553574,0.20206758379936218
SHORT,77806.03,78942.15,-5.036441409763232,339.8791585455941,0.2048766314983368
SHORT,78479.9,78244.01,1.0215876257400953,340.9007461713342,0.21461015939712524
SHORT,78571.99,79088.82,-2.242373301780088,338.6583728695541,0.3472113013267517
SHORT,78955.26,79605.99,-2.791139728719908,335.86723314083423,0.2982008755207062
SHORT,79314.53,79720.01,-1.717055446132549,334.15017769470165,0.24741484224796295
SHORT,79217.39,79599.91,-1.6135235706677478,332.53665412403393,0.3401356637477875
SHORT,79444.01,77313.45,8.918095823844927,341.45474994787884,0.31279850006103516
SHORT,76854.05,75494.61,6.039854051532007,347.49460399941086,0.3476094901561737
SHORT,76070.53,75819.54,1.1465369132805276,348.64114091269136,0.32419994473457336
SHORT,75720.48,76565.2,-3.8893591872603874,344.751781725431,0.2867942154407501
SHORT,76416.34,77284.56,-3.9169684380284653,340.83481328740254,0.2842393219470978
SHORT,76914.01,77638.35,-3.2098220942660456,337.6249911931365,0.28752759099006653
SHORT,77707.17,76760.86,4.111562747890266,341.7365539410268,0.2630664110183716
SHORT,76958.11,77698.12,-3.286053507315848,338.45050043371094,0.29390665888786316
SHORT,77370.04,77760.99,-1.710186826122398,336.7403136075885,0.24475178122520447
SHORT,77583.95,78267.68,-2.967617073156427,333.7726965344321,0.3181580901145935
SHORT,79739.71,79757.21,-0.07325110900644793,333.69944542542567,0.34873166680336
SHORT,83757.97,84293.06,-2.1318477065846917,331.567597718841,0.29492539167404175
SHORT,83530.86,84204.61,-2.6743848795890295,328.893212839252,0.22558245062828064
SHORT,83414.92,84146.0,-2.8825448737770287,326.01066796547497,0.3292490243911743
SHORT,84248.96,84859.73,-2.363442061163361,323.6472259043116,0.31135275959968567
SHORT,84493.51,85156.0,-2.5376274543375987,321.109598449974,0.1525970995426178
SHORT,84866.93,83804.01,4.021752812131276,325.1313512621053,0.27267521619796753
SHORT,83904.01,84357.99,-1.7591904230319177,323.3721608390734,0.1589815765619278
SHORT,84345.99,84271.99,0.2837069065416315,323.655867745615,0.14736655354499817
SHORT,83746.0,84384.99,-2.4695252660517597,321.1863424795633,0.34058138728141785
SHORT,84295.99,84604.0,-1.1735861379305044,320.0127563416328,0.27059927582740784
SHORT,91872.2,92567.01,-2.420188732105365,317.5925676095274,0.0057527306489646435
SHORT,93965.7,94433.62,-1.5815123415868608,316.01105526794055,0.00359928235411644
SHORT,93032.58,94123.98,-3.7072439108904245,312.3038113570501,0.01230182871222496
SHORT,94084.97,94638.6,-1.837708606184431,310.4661027508657,0.009539924561977386
SHORT,93879.37,94446.93,-1.8769633975737332,308.58913935329196,0.0017395365284755826
SHORT,103762.9,102249.99,4.499369185122863,313.0885085384148,6.4078881223395e-06
SHORT,102530.13,102373.75,0.47752578647114235,313.56603432488595,3.1373627280117944e-05
SHORT,102562.52,103258.44,-2.1276473570206265,311.4383869678653,2.1462441509356722e-05
SHORT,103082.14,104314.44,-3.723103966026521,307.71528300183877,1.4072000340092927e-05
SHORT,103286.35,103704.99,-1.2472308884561103,306.46805211338267,1.5508494470850565e-05
SHORT,102133.49,102492.84,-1.0782877832427074,305.38976433013994,1.7088088497985154e-05
SHORT,103000.0,103846.27,-2.5091475326181434,302.8806167975218,1.5392475688713603e-05
SHORT,102697.31,103477.49,-2.300950235338123,300.57966656218366,2.6049430744023994e-05
SHORT,103668.26,104468.58,-2.3204780203993867,298.2591885417843,1.833128226280678e-05
SHORT,103819.28,103164.9,1.8799480000051374,300.1391365417894,1.1360292774043046e-05
SHORT,103226.29,103294.11,-0.1971923648545949,299.94194417693484,1.898541631817352e-05
SHORT,103478.26,104328.11,-2.4633740580752748,297.4785701188596,9.021314326673746e-06
SHORT,109076.35,109055.92,0.055717735215108935,297.5342878540747,3.5459911487123463e-06
SHORT,109634.99,109499.99,0.3663714372601306,297.9006592913348,3.965828454965958e-06
SHORT,109772.73,108048.74,4.678555025566606,302.5792143169014,7.158383255045919e-07
SHORT,108307.23,108959.76,-1.8229809285881224,300.7562333883133,3.7228349469842215e-07
SHORT,107443.9,108206.0,-2.1332651315266444,298.6229682567867,1.7861489141068887e-06
SHORT,108355.99,109109.11,-2.0755560431273645,296.5474122136593,8.021864346119401e-07
SHORT,107199.99,105731.72,4.061676395034671,300.609088608694,2.239680043203407e-06
SHORT,105872.47,105805.17,0.1910883127914732,300.80017692148544,8.085142326308414e-06
SHORT,105925.06,104723.47,3.412209392065361,304.2123863135508,2.708626880121301e-06
SHORT,104679.2,104033.96,1.8751576258220588,306.08754393937284,1.0753715287137311e-05
SHORT,104453.42,104895.1,-1.2942874097099473,304.79325652966287,5.598826191999251e-06
SHORT,104639.2,101620.32,8.793399283177427,313.5866558128403,1.0849308637261856e-05
SHORT,101542.82,101919.11,-1.1620666307653487,312.42458918207495,0.00010338929860154167
SHORT,101841.2,102459.39,-1.896459947314724,310.52812923476023,1.6567722923355177e-05
SHORT,107723.07,103773.65,11.384803683763845,321.91293291852406,1.1213988955205423e-06
SHORT,103732.86,103986.52,-0.7871800176348488,321.1257529008892,9.62997364695184e-05
SHORT,104090.51,104704.26,-1.893457250261528,319.2322956506277,3.250855297665112e-05
SHORT,104475.0,105396.5,-2.8157220429964434,316.4165736076312,8.011107638594694e-06
SHORT,105119.5,104970.74,0.4477773342707039,316.86435094190193,6.6714324020722415e-06
SHORT,105477.96,105633.32,-0.46671404682394624,316.397636895078,6.188136921991827e-06
SHORT,105612.59,105168.75,1.3296703277470086,317.727307222825,1.008934418678109e-06
SHORT,106231.89,107238.63,-3.011043004821895,314.7162642180031,1.207155037263874e-05
SHORT,105048.56,104414.84,1.89856948976962,316.61483370777273,5.886799044674262e-06
SHORT,104860.01,105058.9,-0.6005294513717763,316.014304256401,7.419808753184043e-06
SHORT,105039.81,104700.0,1.0223249711644211,317.0366292275654,5.647470516123576e-06
SHORT,104822.33,105178.85,-1.0782998150509835,315.95832941251444,2.2039705072529614e-05
SHORT,103940.01,103693.5,0.749344624687619,316.7076740372021,2.7473370209918357e-05
SHORT,103534.49,103826.03,-0.8918086648111581,315.81586537239093,6.117974407970905e-06
SHORT,101827.31,102120.01,-0.9078046331038047,314.9080607392871,4.8471716581843793e-05
SHORT,101981.49,102904.19,-2.8492000621302944,312.0588606771568,7.357141294050962e-05
SHORT,102852.0,99667.17,9.662956687769086,321.7218173649259,3.713252590387128e-05
SHORT,99978.46,99536.0,1.4237970389950727,323.145614403921,0.00015995508874766529
SHORT,99383.44,100334.81,-3.093382993941995,320.052231409979,0.00019400124438107014
SHORT,100318.21,101198.28,-2.8077491344490326,317.24448227553,0.00026124759460799396
SHORT,100904.6,101424.21,-1.633656002156373,315.6108262733736,5.881226388737559e-05
SHORT,101788.2,101277.36,1.583942288924349,317.19476856229795,5.7985893363365903e-05
SHORT,119390.27,120500.35,-2.9492484495230182,314.24552011277495,2.9138478296886205e-09
SHORT,118431.71,118055.48,0.9982849359519727,315.2438050487269,7.98616284214404e-09
SHORT,117688.39,116909.26,2.087002004425551,317.33080705315245,1.3718129743267582e-08
SHORT,116876.0,117495.41,-1.68176422188298,315.64904283126947,2.96716251568796e-08
SHORT,117553.92,118060.0,-1.358896986132402,314.2901458451371,4.5053494268643135e-09
SHORT,118585.37,119135.92,-1.4591381702063257,312.8310076749308,2.2872883587155e-09
SHORT,118559.99,119685.5,-2.969757567019105,309.8612501079117,2.863637771355343e-09
SHORT,118452.5,119412.11,-2.510254779055358,307.35099532885636,4.790086993722298e-09
SHORT,117950.25,117884.96,0.17013059730707672,307.52112592616345,1.339897082175412e-08
SHORT,117905.85,118850.8,-2.464611280474442,305.056514645689,4.8967079280259895e-09
SHORT,117976.93,117647.36,0.8521791127449869,305.90869375843397,3.563936257222622e-09
SHORT,117750.01,117553.75,0.5098737591362278,306.4185675175702,4.176466283922764e-09
SHORT,117709.69,118572.59,-2.246277106930692,304.1722904106395,4.362413541514343e-09
SHORT,117686.65,118728.0,-2.6914676781021485,301.4808227325374,5.0193071921000865e-09
SHORT,117910.65,118480.75,-1.4576649101656394,300.02315782237173,7.3122206067921525e-09
SHORT,117846.21,118755.99,-2.316197258474719,297.706960563897,4.306165646283944e-09
SHORT,115234.01,116102.7,-2.244259828953727,295.46270073494327,3.7032734212516516e-08
SHORT,115350.01,116033.44,-1.7505683229961029,293.71213241194715,6.37947721315868e-08
SHORT,116219.99,115858.18,0.9143692632220116,294.62650167516915,1.541917882263988e-08
SHORT,115783.07,116656.0,-2.221294634071303,292.40520704109787,2.1249730863814875e-08
SHORT,116523.14,117291.77,-1.9288135754666378,290.47639346563125,2.1690594209644587e-08
SHORT,117114.19,117896.23,-1.9396809109627104,288.53671255466855,1.4989685936939168e-08
SHORT,116568.84,115600.0,2.3981186446692297,290.9348311993378,1.0625163859856457e-08
SHORT,115619.94,115306.83,0.7878797117246817,291.72271091106245,4.4014129230163235e-08
SHORT,115201.6,115882.18,-1.7234191416772562,289.9992917693852,2.0349977702949218e-08
SHORT,114985.01,115746.46,-1.9204238945389709,288.0788678748462,2.660041609203745e-08
SHORT,115432.08,113993.56,3.5900523755209512,291.66892025036714,6.200242808063194e-08
SHORT,112634.7,113517.58,-2.286228456334032,289.3826917940331,7.540943158801383e-08
SHORT,112776.01,113640.01,-2.217019787364748,287.1656720066684,1.7365377402711601e-07
SHORT,118712.61,119264.66,-1.3354083380972157,285.83026366857115,3.1209963502476512e-09
SHORT,119531.42,119063.24,1.119538384504666,286.9498020530758,1.723391385155537e-08
SHORT,118799.01,118511.71,0.6939508850271198,287.6437529381029,4.332960656938667e-08
SHORT,117066.66,117740.03,-1.6545331857586913,285.98921975234424,8.937818485321714e-09
SHORT,117586.92,117821.6,-0.5707773457411951,285.41844240660305,5.490887744485917e-09
SHORT,113923.97,113609.71,0.7873285991586945,286.20577100576173,7.223629694408373e-08
SHORT,113153.29,114300.01,-2.9004714023580385,283.3052996034037,6.592927093151957e-08
SHORT,113910.4,114267.27,-0.8875674413351976,282.4177321620685,5.837067007519181e-08
SHORT,113962.0,114276.66,-0.7797824152096121,281.63794974685885,8.489789848908913e-08
SHORT,114094.07,113182.48,2.2502338518534812,283.8881835987123,4.041136847376947e-08
SHORT,113079.32,113351.99,-0.6845441856376603,283.20363941307465,7.092401119734859e-07
SHORT,113451.02,113377.6,0.18327566561946618,283.38691507869413,6.13091870604876e-08
SHORT,113429.81,111833.49,3.9881597287205097,287.37507480741465,9.811018486516332e-08
SHORT,111910.32,110361.96,3.976041448445591,291.35111625586023,2.517718655781209e-07
SHORT,110573.65,109991.42,1.5341210172373658,292.8852372730976,5.144031547388295e-07
SHORT,109839.99,110520.01,-1.8132541622631977,291.07198311083437,4.5196952669357415e-07
SHORT,110216.81,110486.83,-0.7130968214339447,290.3588862894004,4.1651324522717914e-07
SHORT,110882.38,111584.6,-1.8388477694124474,288.52003851998796,1.4285241434208729e-07
SHORT,111169.91,112000.01,-2.1543642877415294,286.3656742322464,1.53649011735979e-07
SHORT,109716.57,108450.01,3.305784243488456,289.6714584757349,6.989579333094298e-07
SHORT,108288.5,108341.09,-0.14067811449265583,289.53078036124225,9.15281987090566e-07
SHORT,108345.12,109188.38,-2.2534446022804238,287.27733575896184,6.867409751976083e-07
SHORT,108703.16,108444.96,0.68236294228211,287.95969870124395,5.00827923133329e-07
SHORT,110996.0,111233.7,-0.6166710546441715,287.3430276465998,1.4322716879178188e-06
SHORT,110965.16,110831.26,0.3467325366077273,287.6897601832075,1.5233659667046595e-07
SHORT,110801.52,111663.66,-2.2384968170504487,285.45126336615704,4.624591838364722e-07
SHORT,115961.73,116046.76,-0.20930975179504516,285.241953614362,1.5082664006627056e-08
SHORT,115807.68,116559.69,-1.852250226734012,283.389703387628,3.994094655013214e-08
SHORT,113010.87,113382.53,-0.9319866058994775,282.45771678172855,1.4800849612583988e-07
SHORT,110720.91,111580.77,-2.1935702330475397,280.264146548681,6.477004603766545e-07
SHORT,111527.92,109760.2,4.442192924758507,284.7063394734395,1.2728540355055884e-07
SHORT,109674.2,109639.13,0.09103919905804085,284.7973786724976,1.112369659495016e-06
SHORT,109560.01,109600.71,-0.10579821334421209,284.6915804591534,6.34064008409041e-07
SHORT,109309.0,109912.14,-1.5708576589131193,283.1207228002403,4.7115284473875363e-07
SHORT,122831.93,122042.94,1.8185777841491086,284.9393005843894,1.5023939869962533e-09
SHORT,122196.47,122821.24,-1.4568467225453452,283.4824538618441,4.890507998567273e-10
SHORT,122599.04,123669.93,-2.4761900665462897,281.0062637952978,4.1842063147612407e-10
SHORT,122856.69,122230.43,1.4324249071372919,282.4386887024351,2.4663307507388765e-10
SHORT,122415.74,120974.0,3.3263954051158087,285.76508410755093,5.433874461502342e-10
SHORT,120762.6,121544.05,-1.8491745372809474,283.91590957027,3.1443587733548384e-09
SHORT,120493.17,116923.96,8.410065928195767,292.32597549846577,2.7972162364164888e-09
SHORT,116661.5,110809.05,14.664847917316232,306.990823415782,3.029559536571469e-08
SHORT,113451.86,113700.0,-0.6714451655741233,306.3193782502079,3.9330017898464575e-05
