ema9,ema21,rsi,ret,vol,target
88053.77702365367,88127.35589929589,39.36524366023489,-0.0004334692316927402,0.0006797512586717771,0
88067.06761892294,88126.70809026898,47.87295156833554,0.0014143861687896386,0.0007621974147201784,0
88059.04609513836,88117.6400820627,43.00338366075152,-0.0010584402696178774,0.0008351397407681329,0
88040.2688761107,88103.77825642064,40.093314162413485,-0.0007020576423405478,0.0008247582767847236,0
88017.51310088855,88087.66114220058,38.3447675201252,-0.0004396058621389809,0.0007627968912691462,0
87992.41248071085,88069.87467472779,36.803519999876315,-0.0003921457572115816,0.0007263490355992613,0
87963.93198456868,88049.88697702526,34.960175116502654,-0.0004778591364561491,0.0007149221750302555,0
87955.30558765495,88038.1517972957,40.38035764170857,0.000805805258303316,0.0007385701238519234,0
87950.95247012396,88028.64163390516,41.32800681835944,0.00014490314009862892,0.0007399162024045626,0
87940.76397609917,88016.94784900469,39.54639167559821,-0.00038131070351543617,0.0007424946693292573,0
87942.79118087934,88010.94349909517,43.52566817364856,0.0005789532902213956,0.0007684190949306603,0
87945.43494470348,88005.94954463198,43.924808663311346,5.810059931166123e-05,0.000576918962838269,0
87940.82595576279,87998.3532223927,41.830093336234754,-0.00038223652937408037,0.0004975099770531337,0
87942.69076461023,87993.97111126609,44.196466688847565,0.0003157330004335268,0.00046816117723336663,0
87937.2686116882,87986.84464660553,41.90998860445991,-0.0003930635706703711,0.0004637027696294802,0
87919.01688935056,87974.04149691413,37.68473951246632,-0.0007913273165007784,0.0005144402441180706,0
87935.37351148046,87976.47408810374,49.80924609823041,0.001762060678680788,0.0007446554901978713,0
87937.59080918437,87973.74553463978,46.396409838746685,-0.0006174943864146742,0.0007460222055893405,0
87946.07264734751,87974.3141223998,48.73139997287531,0.0003813683916327193,0.000753796046992453,0
87960.83211787802,87978.45556581799,51.43936699950366,0.0004531711752671086,0.0007465193865367903,0
87973.32769430241,87982.53324165272,51.6765299890753,3.9082084533959005e-05,0.0007303141366498181,0
87968.03815544193,87979.29203786611,46.269625903877014,-0.000868292728369302,0.0007900698062569459,0
87940.67452435356,87965.83094351465,39.52933233088792,-0.0013151120312625553,0.0008879087774082428,0
87910.08561948285,87949.63994864968,37.32741196961182,-0.0004951542287583433,0.0008823896460583869,0
87896.07049558629,87939.67358968154,41.54292163111147,0.00059552741596125,0.0009113280364142391,0
87886.35239646904,87931.29235425594,42.141756951316154,8.504097392525445e-05,0.0008774308602371031,0
87867.60191717524,87918.6839584145,38.98227642531133,-0.0006247191154485909,0.0006372118008983545,0
87844.6875337402,87903.62450764955,36.837743607543096,-0.00045072135920343204,0.0006282564443491269,0
87832.67402699216,87892.80591604505,39.690216514967055,0.0003599875696600474,0.0006260149251229592,1
87835.43922159373,87888.59628731367,44.93607333272176,0.0007049070782558786,0.0006603093233922442,0
87853.31337727499,87891.88844301243,50.77179134642273,0.0008914413209404337,0.0007438862469180621,0
87892.88470181999,87906.36858455675,58.42787129532611,0.0014371370265116035,0.000835018797462658,0
87918.70576145599,87916.87962232431,56.25220476906042,-0.00033139820856431523,0.0006932249205353785,0
87939.12260916478,87926.32602029483,56.15959072636274,-1.3632956946452168e-05,0.0006538511110796202,0
87956.05408733184,87935.1854729953,56.3524196123085,3.396924749266006e-05,0.0006464161440235357,0
87952.98126986549,87935.68588454119,49.797501112462434,-0.0009439494645651081,0.0007430524847139152,0
87966.3790158924,87943.34807685563,55.157273031152236,0.0009015166926709117,0.0007328921074113991,0
87948.60921271393,87937.3646153233,45.71398813972656,-0.0016182691268811222,0.0009260502894824598,0
87959.24137017115,87943.2196502939,53.234688680877305,0.0014137857538782939,0.0010097652853749163,0
87968.99309613692,87949.10877299446,53.581959625444064,7.079403061993617e-05,0.000997691310402042,0
87978.31647690955,87955.15433908587,54.03100571043393,8.646941187162582e-05,0.0009662618146571153,0
88006.89518152764,87970.25030825989,59.8372055538366,0.0011997871741160626,0.0009321807720585228,0
88034.09214522211,87985.94391659989,60.92782745339079,0.0002459112851491696,0.0009216956266848021,0
88045.88971617768,87995.68356054535,57.090993480598975,-0.0005649917497591028,0.000947869640064845,0
88063.38977294214,88008.2023277685,59.323871818212574,0.00045758418254870925,0.0009548995101027572,0
88067.89181835373,88015.26575251682,55.649747444966586,-0.0005388423161756251,0.0009121543782688744,0
88076.43145468298,88023.9315931971,57.136092784170394,0.0002802945760900233,0.0008769226580871953,0
88094.7411637464,88037.02690290645,60.45373056082615,0.0006513405482813095,0.0006448593240915198,0
88099.41093099712,88044.39627536951,56.36920968713967,-0.0005658516844777584,0.000575374143468436,0
88091.56074479771,88045.829341245,51.97773790407831,-0.0006574132507864983,0.0006277172587403287,0
88089.64059583818,88049.11394658637,53.44750578993151,0.000247558033053874,0.0006305488848647751,0
88086.18847667056,88051.22904235125,52.68440497306575,-0.00010876233907608501,0.0004918362932802242,0
88066.60878133644,88045.5073112284,46.41944950907103,-0.000954782872905291,0.0005528973717411062,0
88063.86302506916,88046.17755566217,51.21791003898187,0.0007340749547468661,0.0006016487048605011,0
88045.96842005533,88039.65141423834,45.84487938893452,-0.0008913961701196849,0.0006270172979136275,0
88049.41273604428,88041.79128567122,51.982253030520724,0.0010093846629684045,0.000713807804720033,0
88037.44018883543,88037.04207788293,47.20461749117757,-0.000836217720480037,0.0007471920443357702,0
88033.68015106836,88035.36916171176,49.19122145213686,0.0003306074414517468,0.0007158072343045025,0
88026.94412085469,88032.15378337432,47.94625704376886,-0.00021177332437760654,0.000702647321733682,0
87987.05129668376,88013.54707579484,38.28779619639213,-0.0019604545454545708,0.000902831094612101,0
87936.04703734702,87987.95461435893,34.18474677475247,-0.0010867896927020393,0.0009172851579121086,0
87912.00962987762,87972.30964941719,40.24168239481112,0.0009555233134352914,0.0010114333608366652,0
87866.1377039021,87945.97695401563,34.76638207592073,-0.0015169241638128828,0.0010665340540885924,0
87850.3581631217,87931.54632183239,41.496903172946546,0.0011928243500853863,0.0011264057231362811,0
87773.01853049736,87889.01120166581,30.881221524067158,-0.003685957093536585,0.001554370300810924,0
87621.29482439789,87809.50109242345,22.337209062714876,-0.005136533275648558,0.002005304271580646,0
87405.03385951833,87694.09099311223,16.99117631901929,-0.005452086091497388,0.0024048419437951796,0
87147.72708761466,87550.85544828384,13.825291405746583,-0.004870465087874476,0.0024881589806129084,0
86785.93367009173,87349.75586207621,10.0825533872719,-0.009054268246660224,0.0031855487220339776,0
86538.1569360734,87185.87351097837,16.57924900315946,0.002440743221485908,0.00362790000539043,0
86342.23154885873,87037.93319179853,16.935472289107892,0.0001341951592719326,0.0037050131970001554,0
86164.759239087,86894.01835618047,16.26027588621143,-0.0012115682679447737,0.003540196918231238,0
85997.7873912696,86751.82577834588,15.460031860373846,-0.0014624093395730897,0.003542289873101329,0
85818.23191301568,86601.66070758717,14.086621353547727,-0.0026941318342105225,0.0032691051124695896,0
85578.58353041255,86421.50882507925,11.741175117790576,-0.005640657386526637,0.0033651132155067044,1
85360.46682433005,86245.7352955266,11.189485103456065,-0.0015597969226893715,0.0033375680890547366,1
85250.97545946404,86115.48754138782,21.029360336174918,0.003846818483098202,0.003819578896225844,0
85187.58436757124,86008.08140126166,24.388457174359118,0.0014267858197700711,0.0038141622377083355,0
85087.52149405699,85888.0076375106,22.30502149104386,-0.002905196292369072,0.002799793738970946,0
84980.90119524559,85766.7723977369,21.252352425733406,-0.001568712747500367,0.0025675554450298468,0
84938.63295619647,85676.11672521537,27.240891308321594,0.0025443968511640325,0.002805044866226235,0
84901.09236495718,85592.00884110488,27.049063356482165,-0.00021977228618386135,0.002811213367084378,0
84839.91389196576,85501.38985554989,25.43658640010524,-0.0018375019601554188,0.002823165778381084,0
84772.8731135726,85410.78259595444,24.521826559469346,-0.0010696824406112304,0.0027517863390394423,0
84713.43649085809,85325.7741781404,24.220996128911054,-0.00034341281095462417,0.0021355264433483654,1
84674.65319268647,85252.478343764,25.703500716294315,0.0005188474932846798,0.00208564854078235,1
84664.03855414919,85195.12394887637,29.177938159894097,0.0012075317039188516,0.001677303604823968,1
84696.97284331935,85161.8135898876,35.74533053025225,0.0024477207823347946,0.0018144563066169793,1
84759.1782746555,85147.83053626146,40.85767963617537,0.0021135533005276486,0.0016454921855928823,0
84861.3426197244,85158.93685114678,47.438950221279605,0.0030820628646714976,0.001690365927692584,0
84929.99809577952,85163.08986467888,46.06149427386465,-0.0007667409405418546,0.0016440223488477107,1
84970.27447662361,85160.20714970808,44.50260182317175,-0.0008595778022364442,0.001687591915870535,0
85023.5355812989,85167.15013609825,47.26344642960695,0.0012357370454936234,0.0014935550916523137,0
85126.65446503913,85200.96648736205,54.304095793436694,0.0035495323721341787,0.0015778950193625447,0
85154.67957203131,85206.9495339655,48.08121716281862,-0.003183922960170449,0.002069428934443663,0
85135.64965762505,85193.54775815044,43.95355109419415,-0.0024306066207731014,0.002329137216108936,0
85125.75772610004,85183.78796195495,44.612259252084264,0.00031342754891783287,0.0023220607312944576,0
85085.32618088003,85160.13451086813,41.415388692818595,-0.001910885891118097,0.002335322910120395,0
85044.32494470403,85134.69682806193,40.581746527145015,-0.0005096345421060633,0.0022307832715631973,0
84951.49795576323,85084.28711641995,35.278573607673536,-0.0035359197514807095,0.0021460989107414865,0
84821.6723646106,85013.20374219996,31.212523562259747,-0.0032846934961958674,0.0022837737323452806,1
84709.66989168848,84944.88158381813,30.65497216658487,-0.0004829045731453707,0.002290573200723871,1
84665.61991335079,84903.47598528922,37.39310018625658,0.002703008699330045,0.0024897430950947003,0
84629.51193068064,84865.43998662656,37.31868745408236,-5.1367378306022005e-05,0.0019882529097197277,0
84608.31154454453,84834.35544238778,38.48602092014775,0.0004548732154836532,0.0019243681590717931,0
84532.33523563563,84779.27131126162,33.350205136112905,-0.0034910996952208784,0.0020451454966625513,0
84430.88418850851,84710.70846478328,30.344946287754752,-0.0024142679615420937,0.002035418036457443,0
84321.00335080682,84635.3240588939,28.398788137971238,-0.0017090135469077783,0.0020291517523376647,0
84231.11468064546,84565.8909626308,28.263933380429634,-0.00011826210028720308,0.0020483183966331173,0
84164.06974451637,84504.98178420981,29.152532574663667,0.0002900864130821468,0.001915046964450054,0
84136.05779561309,84461.25707655438,33.80269545833123,0.0015271308284587892,0.0018267413177081864,0
84087.65823649048,84409.69370595852,31.541343990441902,-0.001546581744908404,0.0018672066481810942,0
83983.81658919239,84333.21700541684,26.71820153051395,-0.0038812044619130903,0.0017970640417349789,0
83882.45727135392,84255.38091401532,25.537334158348685,-0.0010940731819244487,0.0017597098066984315,1
83819.76181708314,84192.98083092301,28.939212991128485,0.001101620541796855,0.0018373881225168013,1
83776.19545366651,84139.24893720275,30.170224313082215,0.0003942850564886413,0.0016882174060126771,0
83753.92836293322,84096.12267018431,32.57267755812805,0.0007527338184658561,0.001636549234677956,0
83761.72069034658,84068.55606380392,37.29904164316795,0.0015302720879470932,0.0016750224283308803,1
83720.13855227728,84021.76096709447,32.69082093463396,-0.002853225375088475,0.0018873600481388627,1
83736.49084182183,84001.77360644951,40.85651665466996,0.0029692242639802746,0.002162775609228491,1
83807.62067345747,84009.98873313592,48.69780674431089,0.00346340596096284,0.0023993617503291174,0
83860.81853876598,84015.77248466901,48.25790877517493,-0.0002203535312574889,0.00233503074385079,0
83921.96883101278,84029.4813496991,50.66558411595689,0.0011056977332126738,0.0018434929807441584,0
83961.67706481022,84037.75668154463,49.43806596656185,-0.000547248153275226,0.001791239959077094,0
83989.49965184818,84043.48698322239,48.8919064559974,-0.00023442558776687328,0.0018134161541007675,0
83994.02172147855,84040.63453020217,46.40898188536539,-0.0010544490723570776,0.0018910819464271293,0
83982.65537718285,84031.23048200196,44.35938326012654,-0.0008917761975029137,0.0019367607340899937,1
83982.31230174628,84026.65862000178,45.86296222344236,0.0005212230716802324,0.0018928766872914518,1
83969.46184139702,84016.78601818344,44.02168115216256,-0.0007487413215427896,0.0016080787992218428,0
84011.56747311763,84031.62274380312,52.56479446570917,0.003121258999552845,0.0016351778133661648,0
84041.5379784941,84043.42249436646,51.959354057982885,-0.00022059874324065198,0.0012510843199951965,0
84033.31438279529,84039.51317669678,46.91414786410588,-0.0019129905365189437,0.0014020841398858044,0
84019.35150623623,84032.60288790616,45.81552571428794,-0.0004395216119157386,0.0013399000666569087,0
83998.13120498898,84021.75262536925,44.29512011863146,-0.0005984743370631707,0.0013412993382829136,1
84018.50696399118,84028.86693215386,50.8265722785051,0.002225631828108199,0.001552584104003108,0
84038.15357119295,84036.85539286715,51.37656745604103,0.00019892982176838991,0.001507937494548186,1
84072.09885695436,84052.40308442469,54.370693207700285,0.0010834942010353732,0.0014891323132909084,1
84101.06108556349,84067.3582585679,54.66853632829483,0.00010723461984785132,0.001488764461214851,1
84147.57486845079,84091.56478051626,58.444393353675956,0.001385944936711736,0.0014776094572791034,0
84207.20189476064,84123.75980046933,61.739950547114695,0.0013290071825440286,0.0012077255142391684,0
84251.20151580851,84151.34527315393,60.881242147775055,-0.00021919408339399205,0.0012076562671018822,0
84278.73121264682,84172.93661195811,59.04878416090852,-0.0004542374969203067,0.0009739926869022022,0
84272.82897011745,84179.87146541647,52.81558929172905,-0.001654602474142064,0.0011574536465142017,1
84292.37917609396,84197.20860492406,57.05845177945588,0.001440488113717775,0.0011532741283405185,0
84304.35134087518,84211.30236811278,56.23549058711113,-0.00021737435015856121,0.0010070124074670359,1
84332.62107270015,84232.6112437389,59.445522238148975,0.0011079729477248002,0.001037448330012716,0
84355.72285816012,84252.20385794445,59.528641220219924,2.8775887937593225e-05,0.0010125237563311646,0
84410.84828652811,84286.6716890404,65.30300972230016,0.0021696158340036575,0.0011699960915963685,0
84443.42062922248,84312.76608094582,62.291916643331604,-0.0006810714941921647,0.001177012766741374,0
84460.05050337799,84332.20280085984,59.86091838443248,-0.000557383612472484,0.0011417243158544908,0
84489.6364027024,84357.27345532713,62.577125934634694,0.0009631291083973537,0.0011663751841120707,0
84504.82712216192,84376.21132302466,60.28938562761674,-0.0005010165707773906,0.0011694451604386889,0
84472.98769772955,84373.43120274969,50.062006779213675,-0.002601057948037666,0.0013598965172026203,0
84464.30015818364,84378.53291159062,53.31586936732724,0.000994953739749116,0.0013183154971724126,0
84459.44012654692,84384.12082871873,53.72025394884197,0.00012377183107092904,0.0013144421973204931,0
84456.61010123754,84389.68166247157,53.93777150886532,6.2648034107049e-05,0.0012664872746028276,0
84448.99808099004,84392.30605679234,52.5921748483708,-0.00031665472402298,0.0012703273181816793,0
84437.11846479203,84392.06005162939,51.10568162052015,-0.0003429341063071467,0.001007211203691016,0
84441.47477183363,84398.13641057217,54.426346153692734,0.0008211912368347729,0.0010526719461726427,0
84441.5798174669,84402.12400961107,53.47259296041884,-0.00020009732544457037,0.0010427723747533076,0
84464.12385397352,84415.95819055552,58.65707909310501,0.0013299069183581036,0.0010897001218559913,0
84485.30908317881,84429.96653686867,59.34136120517549,0.0001862708342450503,0.0010806356406686602,0
84482.13126654306,84433.55321533515,53.27423723704127,-0.0011899011529495906,0.0007412315167528195,0
84482.84901323445,84438.29565030469,54.09298334792931,0.00019296924259704085,0.0006801512639298412,0
84483.75521058755,84442.75786391336,54.18103617030834,1.9648290859208828e-05,0.0006799777554627403,0
84493.86416847004,84451.07987628487,56.708590698139815,0.0005553492131014082,0.0006980972114606988,0
84513.72933477604,84463.9989784408,59.712545102873314,0.0006966402986716691,0.0007035198280167138,0
84526.18346782084,84474.18088949163,58.437854221867056,-0.00020320784687277715,0.0006926903011964172,0
84560.49277425668,84494.50353590149,64.25674061359172,0.001439297200151346,0.0007749081536450416,0
84594.51821940535,84515.96866900135,65.65583128397333,0.00038832209552719377,0.0007562919394208934,0
84613.09457552427,84531.55333545577,62.20982353543289,-0.0005100871444113642,0.0007116179285410905,0
84636.31766041943,84549.5221231416,64.16903596202715,0.0004936979999388136,0.000719593431893054,0
84651.47212833555,84564.30102103783,62.734803897102125,-0.0002020554658778151,0.0005593390073784323,0
84651.20970266845,84572.10638276166,57.70991620333948,-0.0007310644796981736,0.0006461919953459607,0
84666.24976213477,84586.13398432879,61.770089306116574,0.0009007661651201371,0.0006789213132173285,0
84668.21980970782,84594.31271302617,57.825306469174635,-0.000593793599893977,0.0007234492301958528,0
84643.03184776627,84589.58246638742,48.88292056381237,-0.0015803750999396904,0.0008799373675957022,0
84622.38147821302,84585.05496944311,48.73130382104859,-2.95710028165308e-05,0.0008785062014693427,0
84585.90718257043,84571.8690631301,42.99942137096471,-0.001180154478755524,0.0007716081312659038,0
84542.41374605635,84553.37551193645,39.41766632613162,-0.00084758398299567,0.0007469026906442962,0
84503.93499684508,84534.88864721496,38.52814840969496,-0.0002183280857154246,0.0007490362134931339,0
84476.32799747607,84519.52604292269,39.78962921985461,0.0001882631444543037,0.0007140051687217613,0
84461.78639798086,84508.98912992972,42.79267441445791,0.00044710007242265704,0.0007646817485968423,0
84465.4331183847,84506.35557266338,48.40571896715987,0.0009051744463093314,0.0008480392316604149,0
84411.52849470776,84478.13324787578,34.75079167441048,-0.003363043711400615,0.0012220400160544336,0
84367.62279576622,84452.12113443253,34.606107712438444,-4.643931041314886e-05,0.001235883746523612,0
84310.74423661298,84418.58557675683,30.76835472630721,-0.0012919279741543388,0.0012128991672996593,0
84276.0353892904,84393.00506977893,34.64142023310933,0.0006418640197338732,0.0012621060330728394,0
84249.48831143232,84370.30460888994,35.08346638231524,7.250062992358863e-05,0.0012465767052182797,0
84199.59264914587,84336.64146262722,29.9578471874661,-0.001702928218883848,0.001312043364094083,0
84127.0421193167,84291.20496602474,25.405986001773528,-0.00194249976875005,0.0013910558004902138,0
84056.21769545336,84244.08815093158,23.875557432460397,-0.0007624333169046205,0.0013626970319740122,0
83994.90615636269,84199.14013721052,23.324933539918632,-0.00027765535688617504,0.001313025279774688,0
83772.93892509016,84079.67921564593,12.128310991892405,-0.010323504596914113,0.0031836369648315737,0
83425.53514007214,83893.88292331448,8.044132414574065,-0.01024490900472197,0.00413637406649395,1
83144.19811205773,83723.42538483134,7.985913674797828,-0.00020807958269974947,0.0041256414758209575,1
83005.79848964619,83607.85944075575,23.185061523943062,0.0052835415273440045,0.004823044167673821,0
82898.24279171696,83504.23767341432,23.68068486123444,0.00019186874334464754,0.004798247585987806,0
82779.14823337358,83395.01333946756,22.078215615562215,-0.0020038070515091544,0.004743626610115426,0
82630.92058669886,83271.64939951597,19.769898497463657,-0.0032169026631789777,0.004750188819395561,0
82484.8424693591,83147.00218137815,18.677877808945397,-0.0016758085672725631,0.004753481102046352,0
82344.87797548728,83023.18561943468,17.788803797615245,-0.001410369383445964,0.00473421107981411,0
82167.84438038984,82881.05147221334,15.544644446642423,-0.00397762328602469,0.00469532863822816,1
82027.34750431188,82752.35224746667,15.74345814055927,6.935944161834406e-05,0.003921203978348848,1
81945.92600344951,82649.43295224242,21.218352386007084,0.0019011761563443308,0.0026677291564942878,1
81929.76080275961,82578.12995658402,29.065906446686185,0.0029999911786586786,0.0028909146278345665,0
81940.7986422077,82524.20450598547,32.60461110052641,0.0014639938142138043,0.002274998282350247,1
81955.86891376616,82478.01773271407,33.53419544087936,0.0003805576511297648,0.002282750041814885,0
81969.73513101292,82436.85248428551,33.81934214997176,0.00011034412124932835,0.002230125579507177,0
82008.76410481034,82412.12771298682,38.224454762987115,0.0017028913065741946,0.0020600307027035082,1
82019.36528384828,82380.2770118062,36.30346412936966,-0.0012549157255509202,0.002022391436273979,1
82049.85422707864,82361.32546527837,39.7816082908803,0.0013409410983944436,0.0019655398218032323,0
82117.35738166292,82363.69315025306,46.001922707961874,0.002623284067857279,0.0013004157989460177,0
82169.88590533035,82365.17559113915,45.827623858141884,-8.945545901017926e-05,0.001315738798740753,0
82199.56272426428,82360.91144649014,44.313140384765525,-0.0007493323622237424,0.0014043951338195452,1
82230.78417941144,82360.43495135466,45.48853861464997,0.0004543341350589092,0.0011856265066183774,0
82274.35534352915,82368.4535921406,48.40398066951926,0.0011288840221930219,0.0011629575197974569,0
82326.16427482333,82383.44872012782,50.97816111989878,0.0010280339372485958,0.0011695683017463687,0
82360.53941985866,82393.86610920711,49.86056224960571,-0.00042843261031288993,0.0012079220744733766,1
82389.75553588694,82404.11646291555,50.14616348950889,0.00010400247084652037,0.0011463822297582292,1
82435.00042870955,82423.37678446868,53.7614346498904,0.0013254693986979316,0.0010109641908620053,1
82483.28634296765,82446.38162224425,55.67487423817247,0.0007316986374790169,0.0009842967974163033,1
82547.68107437412,82479.00692931296,59.519561329188086,0.0015582433832714848,0.0007787490737738543,1
82608.5988594993,82512.93993573906,60.85387438698242,0.0005677175580391935,0.0007500853603334814,1
82693.00108759945,82560.00085067187,65.49984790640343,0.0021525058999589675,0.000743363720623006,0
82788.01887007957,82615.28168242898,68.59422283860349,0.001655774900364948,0.0007668302279343355,0
82859.66709606367,82663.5524385718,67.55806005293852,-0.0002624804777889844,0.0008580927953280303,0
82896.40367685094,82698.07948961074,62.746164829598676,-0.0012376984845738903,0.0010754725761240578,0
82949.16094148076,82740.08953600976,65.73061262310159,0.001406975995067672,0.0010330755606724345,0
82941.32875318461,82755.53594182705,55.481141271936444,-0.0030085308847900283,0.0015866908215854474,0
82936.5570025477,82770.25721984277,55.70323746303237,9.009769629719777e-05,0.0015622290864845854,0
82943.54160203817,82788.55019985705,57.359604471143896,0.0006513705736559405,0.0015603418988889253,0
82952.26528163053,82806.60563623368,57.85234082874278,0.00018898059911687248,0.0015022519114949958,0
82949.59622530443,82818.6342147579,55.71908337508633,-0.0005812947448738948,0.001516614403360881,0
82956.19298024355,82833.53837705264,57.25534529084347,0.0005264114844996115,0.0013508769274005097,0
82966.86238419484,82849.53852459331,58.21927523430207,0.00032488746433267934,0.0012228757362665417,0
82967.88790735588,82860.67047690302,56.31443682212052,-0.0004523576446754385,0.0012255950817285013,1
82968.6763258847,82870.77588809365,56.30598324309105,-1.9283616073950682e-06,0.0011714654280379996,1
82978.05506070777,82883.93898917604,58.15527351335863,0.0005271668709729838,0.0010760722140784947,0
83034.35204856622,82918.08453561457,66.63709773575273,0.002938846291123287,0.0009737548598542407,0
83075.80763885297,82947.49775964962,65.58609427429352,-0.00021511048463618287,0.0009899351740414862,0
83090.3261110824,82965.76159968146,60.25827427108045,-0.0011199924845297637,0.0010913907978677966,0
83093.93488886592,82978.72599971041,58.07677604484194,-0.00048142838587394987,0.0011134364202388626,0
